Plot Title: BT_TCBKXD_1811_b,,,,,,,
Date,"Time, GMT-04:00","Temp, °C (LGR S/N: 10508028)",Coupler Detached (LGR S/N: 10508028),Coupler Attached (LGR S/N: 10508028),Host Connected (LGR S/N: 10508028),Stopped (LGR S/N: 10508028),End Of File (LGR S/N: 10508028)
5/24/2019,13:45:00,27.358,,,,,
5/24/2019,14:15:00,27.063,,,,,
5/24/2019,14:45:00,27.235,,,,,
5/24/2019,15:15:00,27.333,,,,,
5/24/2019,15:45:00,27.308,,,,,
5/24/2019,16:15:00,26.818,,,,,
5/24/2019,16:45:00,26.891,,,,,
5/24/2019,17:15:00,26.989,,,,,
5/24/2019,17:45:00,26.744,,,,,
5/24/2019,18:15:00,26.646,,,,,
5/24/2019,18:45:00,26.744,,,,,
5/24/2019,19:15:00,26.891,,,,,
5/24/2019,19:45:00,26.842,,,,,
5/24/2019,20:15:00,26.769,,,,,
5/24/2019,20:45:00,27.136,,,,,
5/24/2019,21:15:00,27.21,,,,,
5/24/2019,21:45:00,27.333,,,,,
5/24/2019,22:15:00,27.382,,,,,
5/24/2019,22:45:00,27.358,,,,,
5/24/2019,23:15:00,27.407,,,,,
5/24/2019,23:45:00,27.382,,,,,
5/25/2019,0:15:00,27.382,,,,,
5/25/2019,0:45:00,27.333,,,,,
5/25/2019,1:15:00,27.186,,,,,
5/25/2019,1:45:00,27.136,,,,,
5/25/2019,2:15:00,27.161,,,,,
5/25/2019,2:45:00,27.161,,,,,
5/25/2019,3:15:00,26.695,,,,,
5/25/2019,3:45:00,26.891,,,,,
5/25/2019,4:15:00,26.867,,,,,
5/25/2019,4:45:00,26.769,,,,,
5/25/2019,5:15:00,26.842,,,,,
5/25/2019,5:45:00,26.965,,,,,
5/25/2019,6:15:00,26.891,,,,,
5/25/2019,6:45:00,26.793,,,,,
5/25/2019,7:15:00,26.695,,,,,
5/25/2019,7:45:00,26.891,,,,,
5/25/2019,8:15:00,26.891,,,,,
5/25/2019,8:45:00,26.891,,,,,
5/25/2019,9:15:00,26.94,,,,,
5/25/2019,9:45:00,26.989,,,,,
5/25/2019,10:15:00,27.186,,,,,
5/25/2019,10:45:00,27.259,,,,,
5/25/2019,11:15:00,27.308,,,,,
5/25/2019,11:45:00,27.333,,,,,
5/25/2019,12:15:00,27.382,,,,,
5/25/2019,12:45:00,27.382,,,,,
5/25/2019,13:15:00,27.431,,,,,
5/25/2019,13:45:00,27.284,,,,,
5/25/2019,14:15:00,27.382,,,,,
5/25/2019,14:45:00,26.965,,,,,
5/25/2019,15:15:00,27.014,,,,,
5/25/2019,15:45:00,26.891,,,,,
5/25/2019,16:15:00,26.891,,,,,
5/25/2019,16:45:00,26.94,,,,,
5/25/2019,17:15:00,26.891,,,,,
5/25/2019,17:45:00,26.769,,,,,
5/25/2019,18:15:00,26.671,,,,,
5/25/2019,18:45:00,26.744,,,,,
5/25/2019,19:15:00,26.818,,,,,
5/25/2019,19:45:00,26.818,,,,,
5/25/2019,20:15:00,26.818,,,,,
5/25/2019,20:45:00,26.769,,,,,
5/25/2019,21:15:00,26.72,,,,,
5/25/2019,21:45:00,26.695,,,,,
5/25/2019,22:15:00,26.793,,,,,
5/25/2019,22:45:00,26.744,,,,,
5/25/2019,23:15:00,26.818,,,,,
5/25/2019,23:45:00,26.769,,,,,
5/26/2019,0:15:00,26.695,,,,,
5/26/2019,0:45:00,26.695,,,,,
5/26/2019,1:15:00,26.72,,,,,
5/26/2019,1:45:00,26.72,,,,,
5/26/2019,2:15:00,26.744,,,,,
5/26/2019,2:45:00,26.793,,,,,
5/26/2019,3:15:00,26.867,,,,,
5/26/2019,3:45:00,26.818,,,,,
5/26/2019,4:15:00,26.818,,,,,
5/26/2019,4:45:00,26.818,,,,,
5/26/2019,5:15:00,26.793,,,,,
5/26/2019,5:45:00,26.769,,,,,
5/26/2019,6:15:00,26.646,,,,,
5/26/2019,6:45:00,26.646,,,,,
5/26/2019,7:15:00,26.695,,,,,
5/26/2019,7:45:00,26.744,,,,,
5/26/2019,8:15:00,26.744,,,,,
5/26/2019,8:45:00,26.818,,,,,
5/26/2019,9:15:00,26.842,,,,,
5/26/2019,9:45:00,26.891,,,,,
5/26/2019,10:15:00,26.867,,,,,
5/26/2019,10:45:00,26.867,,,,,
5/26/2019,11:15:00,26.916,,,,,
5/26/2019,11:45:00,26.94,,,,,
5/26/2019,12:15:00,27.087,,,,,
5/26/2019,12:45:00,27.087,,,,,
5/26/2019,13:15:00,26.94,,,,,
5/26/2019,13:45:00,27.136,,,,,
5/26/2019,14:15:00,27.284,,,,,
5/26/2019,14:45:00,27.333,,,,,
5/26/2019,15:15:00,26.989,,,,,
5/26/2019,15:45:00,27.063,,,,,
5/26/2019,16:15:00,27.087,,,,,
5/26/2019,16:45:00,26.94,,,,,
5/26/2019,17:15:00,27.038,,,,,
5/26/2019,17:45:00,26.989,,,,,
5/26/2019,18:15:00,26.891,,,,,
5/26/2019,18:45:00,26.793,,,,,
5/26/2019,19:15:00,26.744,,,,,
5/26/2019,19:45:00,26.769,,,,,
5/26/2019,20:15:00,26.769,,,,,
5/26/2019,20:45:00,26.769,,,,,
5/26/2019,21:15:00,26.769,,,,,
5/26/2019,21:45:00,26.769,,,,,
5/26/2019,22:15:00,26.769,,,,,
5/26/2019,22:45:00,26.769,,,,,
5/26/2019,23:15:00,26.793,,,,,
5/26/2019,23:45:00,26.842,,,,,
5/27/2019,0:15:00,26.989,,,,,
5/27/2019,0:45:00,27.333,,,,,
5/27/2019,1:15:00,27.382,,,,,
5/27/2019,1:45:00,27.333,,,,,
5/27/2019,2:15:00,27.407,,,,,
5/27/2019,2:45:00,27.038,,,,,
5/27/2019,3:15:00,26.842,,,,,
5/27/2019,3:45:00,26.769,,,,,
5/27/2019,4:15:00,26.671,,,,,
5/27/2019,4:45:00,26.646,,,,,
5/27/2019,5:15:00,26.671,,,,,
5/27/2019,5:45:00,26.695,,,,,
5/27/2019,6:15:00,26.695,,,,,
5/27/2019,6:45:00,26.671,,,,,
5/27/2019,7:15:00,26.744,,,,,
5/27/2019,7:45:00,26.793,,,,,
5/27/2019,8:15:00,26.793,,,,,
5/27/2019,8:45:00,26.818,,,,,
5/27/2019,9:15:00,26.793,,,,,
5/27/2019,9:45:00,26.769,,,,,
5/27/2019,10:15:00,26.818,,,,,
5/27/2019,10:45:00,26.842,,,,,
5/27/2019,11:15:00,26.867,,,,,
5/27/2019,11:45:00,26.965,,,,,
5/27/2019,12:15:00,27.014,,,,,
5/27/2019,12:45:00,27.038,,,,,
5/27/2019,13:15:00,27.063,,,,,
5/27/2019,13:45:00,27.014,,,,,
5/27/2019,14:15:00,26.989,,,,,
5/27/2019,14:45:00,27.063,,,,,
5/27/2019,15:15:00,27.161,,,,,
5/27/2019,15:45:00,27.284,,,,,
5/27/2019,16:15:00,26.867,,,,,
5/27/2019,16:45:00,26.965,,,,,
5/27/2019,17:15:00,26.769,,,,,
5/27/2019,17:45:00,26.622,,,,,
5/27/2019,18:15:00,26.646,,,,,
5/27/2019,18:45:00,26.72,,,,,
5/27/2019,19:15:00,26.72,,,,,
5/27/2019,19:45:00,26.72,,,,,
5/27/2019,20:15:00,26.744,,,,,
5/27/2019,20:45:00,26.744,,,,,
5/27/2019,21:15:00,26.744,,,,,
5/27/2019,21:45:00,26.769,,,,,
5/27/2019,22:15:00,26.769,,,,,
5/27/2019,22:45:00,26.769,,,,,
5/27/2019,23:15:00,26.769,,,,,
5/27/2019,23:45:00,26.793,,,,,
5/28/2019,0:15:00,26.793,,,,,
5/28/2019,0:45:00,26.818,,,,,
5/28/2019,1:15:00,26.793,,,,,
5/28/2019,1:45:00,27.063,,,,,
5/28/2019,2:15:00,27.087,,,,,
5/28/2019,2:45:00,26.916,,,,,
5/28/2019,3:15:00,26.989,,,,,
5/28/2019,3:45:00,26.94,,,,,
5/28/2019,4:15:00,26.94,,,,,
5/28/2019,4:45:00,26.842,,,,,
5/28/2019,5:15:00,26.793,,,,,
5/28/2019,5:45:00,26.769,,,,,
5/28/2019,6:15:00,26.793,,,,,
5/28/2019,6:45:00,26.793,,,,,
5/28/2019,7:15:00,26.793,,,,,
5/28/2019,7:45:00,26.793,,,,,
5/28/2019,8:15:00,26.793,,,,,
5/28/2019,8:45:00,26.793,,,,,
5/28/2019,9:15:00,26.842,,,,,
5/28/2019,9:45:00,26.965,,,,,
5/28/2019,10:15:00,26.916,,,,,
5/28/2019,10:45:00,26.94,,,,,
5/28/2019,11:15:00,26.94,,,,,
5/28/2019,11:45:00,27.112,,,,,
5/28/2019,12:15:00,27.235,,,,,
5/28/2019,12:45:00,27.333,,,,,
5/28/2019,13:15:00,27.21,,,,,
5/28/2019,13:45:00,27.235,,,,,
5/28/2019,14:15:00,27.284,,,,,
5/28/2019,14:45:00,26.989,,,,,
5/28/2019,15:15:00,27.014,,,,,
5/28/2019,15:45:00,26.989,,,,,
5/28/2019,16:15:00,26.916,,,,,
5/28/2019,16:45:00,26.671,,,,,
5/28/2019,17:15:00,26.72,,,,,
5/28/2019,17:45:00,26.744,,,,,
5/28/2019,18:15:00,26.769,,,,,
5/28/2019,18:45:00,26.793,,,,,
5/28/2019,19:15:00,26.842,,,,,
5/28/2019,19:45:00,26.867,,,,,
5/28/2019,20:15:00,26.867,,,,,
5/28/2019,20:45:00,26.842,,,,,
5/28/2019,21:15:00,26.867,,,,,
5/28/2019,21:45:00,26.867,,,,,
5/28/2019,22:15:00,26.842,,,,,
5/28/2019,22:45:00,26.867,,,,,
5/28/2019,23:15:00,26.916,,,,,
5/28/2019,23:45:00,26.94,,,,,
5/29/2019,0:15:00,26.793,,,,,
5/29/2019,0:45:00,26.94,,,,,
5/29/2019,1:15:00,26.965,,,,,
5/29/2019,1:45:00,27.063,,,,,
5/29/2019,2:15:00,26.891,,,,,
5/29/2019,2:45:00,26.695,,,,,
5/29/2019,3:15:00,26.793,,,,,
5/29/2019,3:45:00,26.867,,,,,
5/29/2019,4:15:00,26.891,,,,,
5/29/2019,4:45:00,26.891,,,,,
5/29/2019,5:15:00,26.916,,,,,
5/29/2019,5:45:00,26.916,,,,,
5/29/2019,6:15:00,26.891,,,,,
5/29/2019,6:45:00,27.014,,,,,
5/29/2019,7:15:00,27.063,,,,,
5/29/2019,7:45:00,27.112,,,,,
5/29/2019,8:15:00,27.063,,,,,
5/29/2019,8:45:00,26.989,,,,,
5/29/2019,9:15:00,26.989,,,,,
5/29/2019,9:45:00,27.112,,,,,
5/29/2019,10:15:00,27.235,,,,,
5/29/2019,10:45:00,27.235,,,,,
5/29/2019,11:15:00,27.063,,,,,
5/29/2019,11:45:00,27.063,,,,,
5/29/2019,12:15:00,27.014,,,,,
5/29/2019,12:45:00,27.038,,,,,
5/29/2019,13:15:00,27.259,,,,,
5/29/2019,13:45:00,27.21,,,,,
5/29/2019,14:15:00,27.161,,,,,
5/29/2019,14:45:00,27.063,,,,,
5/29/2019,15:15:00,26.989,,,,,
5/29/2019,15:45:00,27.038,,,,,
5/29/2019,16:15:00,27.038,,,,,
5/29/2019,16:45:00,26.891,,,,,
5/29/2019,17:15:00,26.94,,,,,
5/29/2019,17:45:00,27.014,,,,,
5/29/2019,18:15:00,27.087,,,,,
5/29/2019,18:45:00,27.063,,,,,
5/29/2019,19:15:00,27.087,,,,,
5/29/2019,19:45:00,26.989,,,,,
5/29/2019,20:15:00,26.867,,,,,
5/29/2019,20:45:00,26.842,,,,,
5/29/2019,21:15:00,26.94,,,,,
5/29/2019,21:45:00,26.989,,,,,
5/29/2019,22:15:00,26.94,,,,,
5/29/2019,22:45:00,27.087,,,,,
5/29/2019,23:15:00,27.333,,,,,
5/29/2019,23:45:00,27.136,,,,,
5/30/2019,0:15:00,27.186,,,,,
5/30/2019,0:45:00,27.235,,,,,
5/30/2019,1:15:00,27.358,,,,,
5/30/2019,1:45:00,27.235,,,,,
5/30/2019,2:15:00,27.333,,,,,
5/30/2019,2:45:00,27.358,,,,,
5/30/2019,3:15:00,27.382,,,,,
5/30/2019,3:45:00,27.407,,,,,
5/30/2019,4:15:00,27.358,,,,,
5/30/2019,4:45:00,27.333,,,,,
5/30/2019,5:15:00,26.965,,,,,
5/30/2019,5:45:00,26.94,,,,,
5/30/2019,6:15:00,26.842,,,,,
5/30/2019,6:45:00,26.793,,,,,
5/30/2019,7:15:00,26.94,,,,,
5/30/2019,7:45:00,26.965,,,,,
5/30/2019,8:15:00,27.014,,,,,
5/30/2019,8:45:00,27.087,,,,,
5/30/2019,9:15:00,27.112,,,,,
5/30/2019,9:45:00,27.186,,,,,
5/30/2019,10:15:00,27.235,,,,,
5/30/2019,10:45:00,27.284,,,,,
5/30/2019,11:15:00,27.358,,,,,
5/30/2019,11:45:00,27.382,,,,,
5/30/2019,12:15:00,27.382,,,,,
5/30/2019,12:45:00,27.358,,,,,
5/30/2019,13:15:00,27.358,,,,,
5/30/2019,13:45:00,27.382,,,,,
5/30/2019,14:15:00,27.382,,,,,
5/30/2019,14:45:00,27.431,,,,,
5/30/2019,15:15:00,27.481,,,,,
5/30/2019,15:45:00,27.235,,,,,
5/30/2019,16:15:00,27.358,,,,,
5/30/2019,16:45:00,27.407,,,,,
5/30/2019,17:15:00,27.431,,,,,
5/30/2019,17:45:00,27.431,,,,,
5/30/2019,18:15:00,27.407,,,,,
5/30/2019,18:45:00,27.382,,,,,
5/30/2019,19:15:00,27.382,,,,,
5/30/2019,19:45:00,27.382,,,,,
5/30/2019,20:15:00,27.382,,,,,
5/30/2019,20:45:00,27.382,,,,,
5/30/2019,21:15:00,26.916,,,,,
5/30/2019,21:45:00,26.94,,,,,
5/30/2019,22:15:00,26.965,,,,,
5/30/2019,22:45:00,27.087,,,,,
5/30/2019,23:15:00,27.136,,,,,
5/30/2019,23:45:00,27.259,,,,,
5/31/2019,0:15:00,27.358,,,,,
5/31/2019,0:45:00,27.407,,,,,
5/31/2019,1:15:00,27.505,,,,,
5/31/2019,1:45:00,27.554,,,,,
5/31/2019,2:15:00,27.677,,,,,
5/31/2019,2:45:00,27.604,,,,,
5/31/2019,3:15:00,27.653,,,,,
5/31/2019,3:45:00,27.677,,,,,
5/31/2019,4:15:00,27.677,,,,,
5/31/2019,4:45:00,27.677,,,,,
5/31/2019,5:15:00,27.702,,,,,
5/31/2019,5:45:00,27.628,,,,,
5/31/2019,6:15:00,27.481,,,,,
5/31/2019,6:45:00,27.235,,,,,
5/31/2019,7:15:00,27.21,,,,,
5/31/2019,7:45:00,27.087,,,,,
5/31/2019,8:15:00,27.308,,,,,
5/31/2019,8:45:00,27.21,,,,,
5/31/2019,9:15:00,27.259,,,,,
5/31/2019,9:45:00,27.308,,,,,
5/31/2019,10:15:00,27.382,,,,,
5/31/2019,10:45:00,27.259,,,,,
5/31/2019,11:15:00,27.333,,,,,
5/31/2019,11:45:00,27.235,,,,,
5/31/2019,12:15:00,27.235,,,,,
5/31/2019,12:45:00,27.235,,,,,
5/31/2019,13:15:00,27.308,,,,,
5/31/2019,13:45:00,27.21,,,,,
5/31/2019,14:15:00,27.235,,,,,
5/31/2019,14:45:00,27.358,,,,,
5/31/2019,15:15:00,27.382,,,,,
5/31/2019,15:45:00,27.407,,,,,
5/31/2019,16:15:00,27.431,,,,,
5/31/2019,16:45:00,27.456,,,,,
5/31/2019,17:15:00,27.53,,,,,
5/31/2019,17:45:00,27.53,,,,,
5/31/2019,18:15:00,27.481,,,,,
5/31/2019,18:45:00,27.505,,,,,
5/31/2019,19:15:00,27.53,,,,,
5/31/2019,19:45:00,27.554,,,,,
5/31/2019,20:15:00,27.53,,,,,
5/31/2019,20:45:00,27.53,,,,,
5/31/2019,21:15:00,27.53,,,,,
5/31/2019,21:45:00,27.333,,,,,
5/31/2019,22:15:00,27.161,,,,,
5/31/2019,22:45:00,27.112,,,,,
5/31/2019,23:15:00,27.358,,,,,
5/31/2019,23:45:00,27.382,,,,,
6/1/2019,0:15:00,27.53,,,,,
6/1/2019,0:45:00,27.579,,,,,
6/1/2019,1:15:00,27.554,,,,,
6/1/2019,1:45:00,27.604,,,,,
6/1/2019,2:15:00,27.579,,,,,
6/1/2019,2:45:00,27.53,,,,,
6/1/2019,3:15:00,27.407,,,,,
6/1/2019,3:45:00,27.382,,,,,
6/1/2019,4:15:00,27.333,,,,,
6/1/2019,4:45:00,27.333,,,,,
6/1/2019,5:15:00,27.333,,,,,
6/1/2019,5:45:00,27.161,,,,,
6/1/2019,6:15:00,27.21,,,,,
6/1/2019,6:45:00,27.087,,,,,
6/1/2019,7:15:00,27.161,,,,,
6/1/2019,7:45:00,27.136,,,,,
6/1/2019,8:15:00,27.186,,,,,
6/1/2019,8:45:00,27.21,,,,,
6/1/2019,9:15:00,27.235,,,,,
6/1/2019,9:45:00,27.284,,,,,
6/1/2019,10:15:00,27.308,,,,,
6/1/2019,10:45:00,27.333,,,,,
6/1/2019,11:15:00,27.358,,,,,
6/1/2019,11:45:00,27.333,,,,,
6/1/2019,12:15:00,27.235,,,,,
6/1/2019,12:45:00,27.235,,,,,
6/1/2019,13:15:00,27.259,,,,,
6/1/2019,13:45:00,27.284,,,,,
6/1/2019,14:15:00,27.308,,,,,
6/1/2019,14:45:00,27.308,,,,,
6/1/2019,15:15:00,27.308,,,,,
6/1/2019,15:45:00,27.308,,,,,
6/1/2019,16:15:00,27.235,,,,,
6/1/2019,16:45:00,27.161,,,,,
6/1/2019,17:15:00,27.161,,,,,
6/1/2019,17:45:00,27.235,,,,,
6/1/2019,18:15:00,27.235,,,,,
6/1/2019,18:45:00,27.235,,,,,
6/1/2019,19:15:00,27.284,,,,,
6/1/2019,19:45:00,27.284,,,,,
6/1/2019,20:15:00,27.308,,,,,
6/1/2019,20:45:00,27.333,,,,,
6/1/2019,21:15:00,27.333,,,,,
6/1/2019,21:45:00,27.284,,,,,
6/1/2019,22:15:00,27.358,,,,,
6/1/2019,22:45:00,27.456,,,,,
6/1/2019,23:15:00,27.456,,,,,
6/1/2019,23:45:00,27.431,,,,,
6/2/2019,0:15:00,27.431,,,,,
6/2/2019,0:45:00,27.407,,,,,
6/2/2019,1:15:00,27.382,,,,,
6/2/2019,1:45:00,27.382,,,,,
6/2/2019,2:15:00,27.358,,,,,
6/2/2019,2:45:00,27.358,,,,,
6/2/2019,3:15:00,27.407,,,,,
6/2/2019,3:45:00,27.382,,,,,
6/2/2019,4:15:00,27.382,,,,,
6/2/2019,4:45:00,27.456,,,,,
6/2/2019,5:15:00,27.407,,,,,
6/2/2019,5:45:00,27.407,,,,,
6/2/2019,6:15:00,27.358,,,,,
6/2/2019,6:45:00,27.333,,,,,
6/2/2019,7:15:00,27.333,,,,,
6/2/2019,7:45:00,27.358,,,,,
6/2/2019,8:15:00,27.308,,,,,
6/2/2019,8:45:00,27.308,,,,,
6/2/2019,9:15:00,27.259,,,,,
6/2/2019,9:45:00,27.284,,,,,
6/2/2019,10:15:00,27.308,,,,,
6/2/2019,10:45:00,27.333,,,,,
6/2/2019,11:15:00,27.333,,,,,
6/2/2019,11:45:00,27.358,,,,,
6/2/2019,12:15:00,27.284,,,,,
6/2/2019,12:45:00,27.186,,,,,
6/2/2019,13:15:00,27.259,,,,,
6/2/2019,13:45:00,27.308,,,,,
6/2/2019,14:15:00,27.235,,,,,
6/2/2019,14:45:00,27.284,,,,,
6/2/2019,15:15:00,27.161,,,,,
6/2/2019,15:45:00,27.063,,,,,
6/2/2019,16:15:00,27.161,,,,,
6/2/2019,16:45:00,27.259,,,,,
6/2/2019,17:15:00,27.284,,,,,
6/2/2019,17:45:00,27.21,,,,,
6/2/2019,18:15:00,27.235,,,,,
6/2/2019,18:45:00,27.284,,,,,
6/2/2019,19:15:00,27.308,,,,,
6/2/2019,19:45:00,27.382,,,,,
6/2/2019,20:15:00,27.407,,,,,
6/2/2019,20:45:00,27.407,,,,,
6/2/2019,21:15:00,27.358,,,,,
6/2/2019,21:45:00,27.333,,,,,
6/2/2019,22:15:00,27.333,,,,,
6/2/2019,22:45:00,27.308,,,,,
6/2/2019,23:15:00,27.284,,,,,
6/2/2019,23:45:00,27.259,,,,,
6/3/2019,0:15:00,27.259,,,,,
6/3/2019,0:45:00,27.284,,,,,
6/3/2019,1:15:00,27.284,,,,,
6/3/2019,1:45:00,27.284,,,,,
6/3/2019,2:15:00,27.333,,,,,
6/3/2019,2:45:00,27.431,,,,,
6/3/2019,3:15:00,27.53,,,,,
6/3/2019,3:45:00,27.554,,,,,
6/3/2019,4:15:00,27.579,,,,,
6/3/2019,4:45:00,27.579,,,,,
6/3/2019,5:15:00,27.579,,,,,
6/3/2019,5:45:00,27.604,,,,,
6/3/2019,6:15:00,27.579,,,,,
6/3/2019,6:45:00,27.604,,,,,
6/3/2019,7:15:00,27.604,,,,,
6/3/2019,7:45:00,27.554,,,,,
6/3/2019,8:15:00,27.579,,,,,
6/3/2019,8:45:00,27.579,,,,,
6/3/2019,9:15:00,27.579,,,,,
6/3/2019,9:45:00,27.579,,,,,
6/3/2019,10:15:00,27.579,,,,,
6/3/2019,10:45:00,27.579,,,,,
6/3/2019,11:15:00,27.579,,,,,
6/3/2019,11:45:00,27.579,,,,,
6/3/2019,12:15:00,27.579,,,,,
6/3/2019,12:45:00,27.604,,,,,
6/3/2019,13:15:00,27.579,,,,,
6/3/2019,13:45:00,27.604,,,,,
6/3/2019,14:15:00,27.604,,,,,
6/3/2019,14:45:00,27.505,,,,,
6/3/2019,15:15:00,27.505,,,,,
6/3/2019,15:45:00,27.554,,,,,
6/3/2019,16:15:00,27.579,,,,,
6/3/2019,16:45:00,27.554,,,,,
6/3/2019,17:15:00,27.481,,,,,
6/3/2019,17:45:00,27.284,,,,,
6/3/2019,18:15:00,27.112,,,,,
6/3/2019,18:45:00,27.136,,,,,
6/3/2019,19:15:00,27.259,,,,,
6/3/2019,19:45:00,27.161,,,,,
6/3/2019,20:15:00,27.284,,,,,
6/3/2019,20:45:00,27.407,,,,,
6/3/2019,21:15:00,27.579,,,,,
6/3/2019,21:45:00,27.579,,,,,
6/3/2019,22:15:00,27.579,,,,,
6/3/2019,22:45:00,27.604,,,,,
6/3/2019,23:15:00,27.604,,,,,
6/3/2019,23:45:00,27.554,,,,,
6/4/2019,0:15:00,27.579,,,,,
6/4/2019,0:45:00,27.604,,,,,
6/4/2019,1:15:00,27.579,,,,,
6/4/2019,1:45:00,27.628,,,,,
6/4/2019,2:15:00,27.653,,,,,
6/4/2019,2:45:00,27.677,,,,,
6/4/2019,3:15:00,27.727,,,,,
6/4/2019,3:45:00,27.727,,,,,
6/4/2019,4:15:00,27.727,,,,,
6/4/2019,4:45:00,27.727,,,,,
6/4/2019,5:15:00,27.727,,,,,
6/4/2019,5:45:00,27.702,,,,,
6/4/2019,6:15:00,27.677,,,,,
6/4/2019,6:45:00,27.677,,,,,
6/4/2019,7:15:00,27.579,,,,,
6/4/2019,7:45:00,27.554,,,,,
6/4/2019,8:15:00,27.431,,,,,
6/4/2019,8:45:00,27.382,,,,,
6/4/2019,9:15:00,27.358,,,,,
6/4/2019,9:45:00,27.382,,,,,
6/4/2019,10:15:00,27.431,,,,,
6/4/2019,10:45:00,27.456,,,,,
6/4/2019,11:15:00,27.579,,,,,
6/4/2019,11:45:00,27.554,,,,,
6/4/2019,12:15:00,27.53,,,,,
6/4/2019,12:45:00,27.579,,,,,
6/4/2019,13:15:00,27.604,,,,,
6/4/2019,13:45:00,27.579,,,,,
6/4/2019,14:15:00,27.579,,,,,
6/4/2019,14:45:00,27.604,,,,,
6/4/2019,15:15:00,27.677,,,,,
6/4/2019,15:45:00,27.727,,,,,
6/4/2019,16:15:00,27.677,,,,,
6/4/2019,16:45:00,27.727,,,,,
6/4/2019,17:15:00,27.751,,,,,
6/4/2019,17:45:00,27.702,,,,,
6/4/2019,18:15:00,27.653,,,,,
6/4/2019,18:45:00,27.677,,,,,
6/4/2019,19:15:00,27.604,,,,,
6/4/2019,19:45:00,27.554,,,,,
6/4/2019,20:15:00,27.53,,,,,
6/4/2019,20:45:00,27.554,,,,,
6/4/2019,21:15:00,27.628,,,,,
6/4/2019,21:45:00,27.677,,,,,
6/4/2019,22:15:00,27.677,,,,,
6/4/2019,22:45:00,27.727,,,,,
6/4/2019,23:15:00,27.801,,,,,
6/4/2019,23:45:00,27.801,,,,,
6/5/2019,0:15:00,27.702,,,,,
6/5/2019,0:45:00,27.628,,,,,
6/5/2019,1:15:00,27.628,,,,,
6/5/2019,1:45:00,27.579,,,,,
6/5/2019,2:15:00,27.579,,,,,
6/5/2019,2:45:00,27.727,,,,,
6/5/2019,3:15:00,27.776,,,,,
6/5/2019,3:45:00,27.825,,,,,
6/5/2019,4:15:00,27.776,,,,,
6/5/2019,4:45:00,27.801,,,,,
6/5/2019,5:15:00,27.85,,,,,
6/5/2019,5:45:00,27.875,,,,,
6/5/2019,6:15:00,27.875,,,,,
6/5/2019,6:45:00,27.825,,,,,
6/5/2019,7:15:00,27.727,,,,,
6/5/2019,7:45:00,27.727,,,,,
6/5/2019,8:15:00,27.751,,,,,
6/5/2019,8:45:00,27.776,,,,,
6/5/2019,9:15:00,27.85,,,,,
6/5/2019,9:45:00,27.825,,,,,
6/5/2019,10:15:00,27.825,,,,,
6/5/2019,10:45:00,27.85,,,,,
6/5/2019,11:15:00,27.801,,,,,
6/5/2019,11:45:00,27.53,,,,,
6/5/2019,12:15:00,27.358,,,,,
6/5/2019,12:45:00,27.235,,,,,
6/5/2019,13:15:00,27.136,,,,,
6/5/2019,13:45:00,27.136,,,,,
6/5/2019,14:15:00,27.186,,,,,
6/5/2019,14:45:00,27.259,,,,,
6/5/2019,15:15:00,27.284,,,,,
6/5/2019,15:45:00,27.382,,,,,
6/5/2019,16:15:00,27.407,,,,,
6/5/2019,16:45:00,27.382,,,,,
6/5/2019,17:15:00,27.554,,,,,
6/5/2019,17:45:00,27.382,,,,,
6/5/2019,18:15:00,27.481,,,,,
6/5/2019,18:45:00,27.53,,,,,
6/5/2019,19:15:00,27.481,,,,,
6/5/2019,19:45:00,27.481,,,,,
6/5/2019,20:15:00,27.604,,,,,
6/5/2019,20:45:00,27.677,,,,,
6/5/2019,21:15:00,27.677,,,,,
6/5/2019,21:45:00,27.751,,,,,
6/5/2019,22:15:00,27.751,,,,,
6/5/2019,22:45:00,27.776,,,,,
6/5/2019,23:15:00,27.776,,,,,
6/5/2019,23:45:00,27.727,,,,,
6/6/2019,0:15:00,27.554,,,,,
6/6/2019,0:45:00,27.481,,,,,
6/6/2019,1:15:00,27.456,,,,,
6/6/2019,1:45:00,27.431,,,,,
6/6/2019,2:15:00,27.431,,,,,
6/6/2019,2:45:00,27.382,,,,,
6/6/2019,3:15:00,27.431,,,,,
6/6/2019,3:45:00,27.481,,,,,
6/6/2019,4:15:00,27.382,,,,,
6/6/2019,4:45:00,27.407,,,,,
6/6/2019,5:15:00,27.407,,,,,
6/6/2019,5:45:00,27.579,,,,,
6/6/2019,6:15:00,27.628,,,,,
6/6/2019,6:45:00,27.505,,,,,
6/6/2019,7:15:00,27.653,,,,,
6/6/2019,7:45:00,27.53,,,,,
6/6/2019,8:15:00,27.604,,,,,
6/6/2019,8:45:00,27.677,,,,,
6/6/2019,9:15:00,27.751,,,,,
6/6/2019,9:45:00,27.801,,,,,
6/6/2019,10:15:00,27.825,,,,,
6/6/2019,10:45:00,27.825,,,,,
6/6/2019,11:15:00,27.85,,,,,
6/6/2019,11:45:00,27.875,,,,,
6/6/2019,12:15:00,27.85,,,,,
6/6/2019,12:45:00,27.53,,,,,
6/6/2019,13:15:00,27.087,,,,,
6/6/2019,13:45:00,27.038,,,,,
6/6/2019,14:15:00,27.038,,,,,
6/6/2019,14:45:00,27.136,,,,,
6/6/2019,15:15:00,27.136,,,,,
6/6/2019,15:45:00,27.161,,,,,
