#,"Date Time, GMT-04:00","Temp, °C",Coupler Detached,End Of File
1,8/9/2018 9:15,27.481,Logged,
2,8/9/2018 9:45,27.702,,
3,8/9/2018 10:15,27.825,,
4,8/9/2018 10:45,28.023,,
5,8/9/2018 11:15,28.171,,
6,8/9/2018 11:45,28.27,,
7,8/9/2018 12:15,28.221,,
8,8/9/2018 12:45,28.245,,
9,8/9/2018 13:15,28.468,,
10,8/9/2018 13:45,28.568,,
11,8/9/2018 14:15,28.841,,
12,8/9/2018 14:45,29.015,,
13,8/9/2018 15:15,28.891,,
14,8/9/2018 15:45,28.766,,
15,8/9/2018 16:15,28.468,,
16,8/9/2018 16:45,28.147,,
17,8/9/2018 17:15,27.825,,
18,8/9/2018 17:45,27.456,,
19,8/9/2018 18:15,27.136,,
20,8/9/2018 18:45,26.94,,
21,8/9/2018 19:15,26.769,,
22,8/9/2018 19:45,26.573,,
23,8/9/2018 20:15,26.402,,
24,8/9/2018 20:45,26.256,,
25,8/9/2018 21:15,26.109,,
26,8/9/2018 21:45,25.963,,
27,8/9/2018 22:15,25.793,,
28,8/9/2018 22:45,25.695,,
29,8/9/2018 23:15,25.623,,
30,8/9/2018 23:45,25.574,,
31,8/10/2018 0:15,25.525,,
32,8/10/2018 0:45,25.453,,
33,8/10/2018 1:15,25.38,,
34,8/10/2018 1:45,25.331,,
35,8/10/2018 2:15,25.307,,
36,8/10/2018 2:45,25.307,,
37,8/10/2018 3:15,25.307,,
38,8/10/2018 3:45,25.307,,
39,8/10/2018 4:15,25.283,,
40,8/10/2018 4:45,25.234,,
41,8/10/2018 5:15,25.186,,
42,8/10/2018 5:45,25.137,,
43,8/10/2018 6:15,25.089,,
44,8/10/2018 6:45,25.04,,
45,8/10/2018 7:15,25.016,,
46,8/10/2018 7:45,25.016,,
47,8/10/2018 8:15,25.113,,
48,8/10/2018 8:45,25.21,,
49,8/10/2018 9:15,25.695,,
50,8/10/2018 9:45,27.604,,
51,8/10/2018 10:15,30.318,,
52,8/10/2018 10:45,27.21,,
53,8/10/2018 11:15,27.554,,
54,8/10/2018 11:45,27.924,,
55,8/10/2018 12:15,27.949,,
56,8/10/2018 12:45,28.072,,
57,8/10/2018 13:15,27.505,,
58,8/10/2018 13:45,27.653,,
59,8/10/2018 14:15,28.147,,
60,8/10/2018 14:45,27.014,,
