#,"Date Time, UTC-04:00",Temp A,Temp B,Temperature_Difference,Average_temp,Flag
126,2019-10-30 16:15:00,22.417,24.363,-1.945999999999998,23.39,
127,2019-10-30 16:30:00,22.585,24.339,-1.7539999999999978,23.462,
128,2019-10-30 16:45:00,22.968,24.315,-1.3470000000000013,23.6415,
129,2019-10-30 17:00:00,23.016,24.315,-1.299000000000003,23.6655,
130,2019-10-30 17:15:00,22.848,24.315,-1.4670000000000023,23.5815,
131,2019-10-30 17:30:00,22.585,24.315,-1.7300000000000004,23.450000000000003,
132,2019-10-30 17:45:00,22.489,24.315,-1.8260000000000005,23.402,
133,2019-10-30 18:00:00,22.298,24.339,-2.0410000000000004,23.3185,
134,2019-10-30 18:15:00,22.345,24.339,-1.9939999999999998,23.342,
135,2019-10-30 18:30:00,22.489,24.339,-1.8499999999999979,23.414,
136,2019-10-30 18:45:00,22.585,24.315,-1.7300000000000004,23.450000000000003,
137,2019-10-30 19:00:00,22.657,24.315,-1.6580000000000013,23.486,
138,2019-10-30 19:15:00,22.681,24.291,-1.6099999999999994,23.486,
139,2019-10-30 19:30:00,22.705,24.291,-1.586000000000002,23.497999999999998,
140,2019-10-30 19:45:00,22.729,24.267,-1.5380000000000003,23.497999999999998,
141,2019-10-30 20:00:00,22.729,24.267,-1.5380000000000003,23.497999999999998,
142,2019-10-30 20:15:00,22.753,24.243,-1.4899999999999984,23.497999999999998,
143,2019-10-30 20:30:00,22.776,24.243,-1.4669999999999987,23.5095,
144,2019-10-30 20:45:00,22.776,24.243,-1.4669999999999987,23.5095,
145,2019-10-30 21:00:00,22.8,24.243,-1.4429999999999978,23.5215,
146,2019-10-30 21:15:00,22.992,24.219,-1.2270000000000003,23.6055,
147,2019-10-30 21:30:00,23.304,24.219,-0.9150000000000027,23.761499999999998,
148,2019-10-30 21:45:00,23.545,24.171,-0.6259999999999977,23.858,
149,2019-10-30 22:00:00,23.761,24.171,-0.41000000000000014,23.966,
150,2019-10-30 22:15:00,23.954,24.146,-0.19200000000000017,24.05,
151,2019-10-30 22:30:00,24.122,24.122,0.0,24.122,
152,2019-10-30 22:45:00,24.243,24.122,0.12099999999999866,24.182499999999997,
153,2019-10-30 23:00:00,24.363,24.098,0.26500000000000057,24.2305,FLAG
154,2019-10-30 23:15:00,24.484,24.098,0.3860000000000028,24.291,FLAG
155,2019-10-30 23:30:00,24.557,24.098,0.45899999999999963,24.3275,FLAG
156,2019-10-30 23:45:00,24.629,24.074,0.5549999999999997,24.3515,FLAG
157,2019-10-31 00:00:00,24.702,24.074,0.6280000000000001,24.388,FLAG
158,2019-10-31 00:15:00,24.75,24.074,0.6759999999999984,24.412,FLAG
159,2019-10-31 00:30:00,24.847,24.074,0.7729999999999997,24.460500000000003,FLAG
160,2019-10-31 00:45:00,24.895,24.05,0.8449999999999989,24.4725,FLAG
161,2019-10-31 01:00:00,24.944,24.05,0.8939999999999984,24.497,FLAG
162,2019-10-31 01:15:00,24.992,24.05,0.9420000000000002,24.521,FLAG
163,2019-10-31 01:30:00,25.04,24.026,1.0139999999999993,24.533,FLAG
164,2019-10-31 01:45:00,25.113,24.026,1.0869999999999997,24.569499999999998,FLAG
165,2019-10-31 02:00:00,25.162,24.026,1.1359999999999992,24.594,FLAG
166,2019-10-31 02:15:00,25.21,24.002,1.208000000000002,24.606,FLAG
167,2019-10-31 02:30:00,25.234,24.002,1.2320000000000029,24.618000000000002,FLAG
168,2019-10-31 02:45:00,25.258,24.002,1.2560000000000002,24.63,FLAG
169,2019-10-31 03:00:00,25.283,24.002,1.2810000000000024,24.6425,FLAG
170,2019-10-31 03:15:00,25.307,24.002,1.3049999999999997,24.6545,FLAG
171,2019-10-31 03:30:00,25.307,24.002,1.3049999999999997,24.6545,FLAG
172,2019-10-31 03:45:00,25.307,23.978,1.328999999999997,24.6425,FLAG
173,2019-10-31 04:00:00,25.331,23.978,1.352999999999998,24.6545,FLAG
174,2019-10-31 04:15:00,25.331,23.978,1.352999999999998,24.6545,FLAG
175,2019-10-31 04:30:00,25.355,23.954,1.4009999999999998,24.6545,FLAG
176,2019-10-31 04:45:00,25.355,23.954,1.4009999999999998,24.6545,FLAG
177,2019-10-31 05:00:00,25.355,23.954,1.4009999999999998,24.6545,FLAG
178,2019-10-31 05:15:00,25.355,23.93,1.4250000000000007,24.6425,FLAG
179,2019-10-31 05:30:00,25.355,23.93,1.4250000000000007,24.6425,FLAG
180,2019-10-31 05:45:00,25.38,23.93,1.4499999999999993,24.655,FLAG
181,2019-10-31 06:00:00,25.404,23.93,1.4740000000000002,24.667,FLAG
182,2019-10-31 06:15:00,25.404,23.93,1.4740000000000002,24.667,FLAG
183,2019-10-31 06:30:00,25.404,23.93,1.4740000000000002,24.667,FLAG
184,2019-10-31 06:45:00,25.234,23.905,1.3290000000000006,24.5695,FLAG
185,2019-10-31 07:00:00,24.532,23.905,0.6269999999999989,24.2185,FLAG
186,2019-10-31 07:15:00,23.905,23.905,0.0,23.905,
187,2019-10-31 07:30:00,23.4,23.905,-0.5050000000000026,23.6525,
188,2019-10-31 07:45:00,23.016,23.905,-0.8890000000000029,23.4605,
189,2019-10-31 08:00:00,22.776,23.93,-1.154,23.353,
190,2019-10-31 08:15:00,22.633,23.954,-1.3210000000000015,23.2935,
191,2019-10-31 08:30:00,22.657,23.93,-1.2729999999999997,23.2935,
192,2019-10-31 08:45:00,22.824,23.93,-1.105999999999998,23.377000000000002,
193,2019-10-31 09:00:00,22.968,23.93,-0.9619999999999997,23.448999999999998,
194,2019-10-31 09:15:00,23.112,23.954,-0.8420000000000023,23.533,
195,2019-10-31 09:30:00,23.352,23.978,-0.6260000000000012,23.665,
196,2019-10-31 09:45:00,23.689,24.002,-0.31299999999999883,23.8455,
197,2019-10-31 10:00:00,24.146,24.026,0.120000000000001,24.086,
198,2019-10-31 10:15:00,24.315,24.074,0.24099999999999966,24.1945,FLAG
199,2019-10-31 10:30:00,24.291,24.074,0.21699999999999875,24.1825,FLAG
200,2019-10-31 10:45:00,24.098,24.074,0.023999999999997357,24.086,
201,2019-10-31 11:00:00,24.026,24.098,-0.07199999999999918,24.061999999999998,
202,2019-10-31 11:15:00,23.93,24.146,-0.21600000000000108,24.038,
203,2019-10-31 11:30:00,24.074,24.195,-0.12099999999999866,24.134500000000003,
204,2019-10-31 11:45:00,24.171,24.243,-0.07199999999999918,24.207,
205,2019-10-31 12:00:00,24.315,24.291,0.02400000000000091,24.303,
206,2019-10-31 12:15:00,24.339,24.339,0.0,24.339,
207,2019-10-31 12:30:00,24.339,24.388,-0.04900000000000304,24.363500000000002,
208,2019-10-31 12:45:00,24.315,24.412,-0.09699999999999775,24.363500000000002,
209,2019-10-31 13:00:00,24.243,24.412,-0.16900000000000048,24.3275,
210,2019-10-31 13:15:00,24.146,24.363,-0.21699999999999875,24.2545,
211,2019-10-31 13:30:00,24.026,24.339,-0.31299999999999883,24.182499999999997,
212,2019-10-31 13:45:00,23.833,24.291,-0.45800000000000196,24.061999999999998,
213,2019-10-31 14:00:00,23.521,24.267,-0.7459999999999987,23.894,
214,2019-10-31 14:15:00,23.376,24.267,-0.8909999999999982,23.8215,
215,2019-10-31 14:30:00,23.256,24.291,-1.0350000000000001,23.7735,
216,2019-10-31 14:45:00,23.256,24.291,-1.0350000000000001,23.7735,
217,2019-10-31 15:00:00,23.521,24.315,-0.7940000000000005,23.918,
218,2019-10-31 15:15:00,23.641,24.339,-0.6980000000000004,23.99,
219,2019-10-31 15:30:00,23.424,24.339,-0.9149999999999991,23.8815,
220,2019-10-31 15:45:00,23.16,24.291,-1.1310000000000002,23.7255,
221,2019-10-31 16:00:00,22.944,24.267,-1.3230000000000004,23.6055,
222,2019-10-31 16:15:00,22.776,24.267,-1.4909999999999997,23.5215,
223,2019-10-31 16:30:00,22.633,24.267,-1.6340000000000003,23.45,
224,2019-10-31 16:45:00,22.393,24.267,-1.8739999999999988,23.33,
225,2019-10-31 17:00:00,22.345,24.291,-1.9460000000000015,23.317999999999998,
226,2019-10-31 17:15:00,22.345,24.291,-1.9460000000000015,23.317999999999998,
227,2019-10-31 17:30:00,22.345,24.291,-1.9460000000000015,23.317999999999998,
228,2019-10-31 17:45:00,22.561,24.267,-1.7059999999999995,23.414,
229,2019-10-31 18:00:00,22.633,24.267,-1.6340000000000003,23.45,
230,2019-10-31 18:15:00,22.681,24.243,-1.5619999999999976,23.462,
231,2019-10-31 18:30:00,22.681,24.243,-1.5619999999999976,23.462,
232,2019-10-31 18:45:00,22.705,24.243,-1.5380000000000003,23.473999999999997,
233,2019-10-31 19:00:00,22.705,24.219,-1.514000000000003,23.462,
234,2019-10-31 19:15:00,22.753,24.219,-1.466000000000001,23.486,
235,2019-10-31 19:30:00,22.776,24.195,-1.4190000000000005,23.485500000000002,
236,2019-10-31 19:45:00,22.824,24.171,-1.3469999999999978,23.497500000000002,
237,2019-10-31 20:00:00,22.872,24.171,-1.2989999999999995,23.5215,
238,2019-10-31 20:15:00,22.92,24.171,-1.2509999999999977,23.5455,
239,2019-10-31 20:30:00,22.92,24.171,-1.2509999999999977,23.5455,
240,2019-10-31 20:45:00,22.896,24.171,-1.2749999999999986,23.5335,
241,2019-10-31 21:00:00,22.872,24.171,-1.2989999999999995,23.5215,
242,2019-10-31 21:15:00,22.896,24.146,-1.25,23.521,
243,2019-10-31 21:30:00,22.896,24.146,-1.25,23.521,
244,2019-10-31 21:45:00,22.896,24.122,-1.225999999999999,23.509,
245,2019-10-31 22:00:00,22.896,24.122,-1.225999999999999,23.509,
246,2019-10-31 22:15:00,22.872,24.098,-1.225999999999999,23.485,
247,2019-10-31 22:30:00,22.872,24.098,-1.225999999999999,23.485,
248,2019-10-31 22:45:00,22.872,24.074,-1.2020000000000017,23.473,
249,2019-10-31 23:00:00,22.896,24.074,-1.1780000000000008,23.485,
250,2019-10-31 23:15:00,22.896,24.05,-1.154,23.473,
251,2019-10-31 23:30:00,22.896,24.05,-1.154,23.473,
252,2019-10-31 23:45:00,22.896,24.05,-1.154,23.473,
253,2019-11-01 00:00:00,22.896,24.05,-1.154,23.473,
254,2019-11-01 00:15:00,22.896,24.05,-1.154,23.473,
255,2019-11-01 00:30:00,22.92,24.05,-1.129999999999999,23.485,
256,2019-11-01 00:45:00,22.92,24.05,-1.129999999999999,23.485,
257,2019-11-01 01:00:00,22.92,24.05,-1.129999999999999,23.485,
258,2019-11-01 01:15:00,22.896,24.026,-1.129999999999999,23.461,
259,2019-11-01 01:30:00,22.896,24.026,-1.129999999999999,23.461,
260,2019-11-01 01:45:00,22.872,24.002,-1.129999999999999,23.436999999999998,
261,2019-11-01 02:00:00,22.872,23.978,-1.1060000000000016,23.425,
262,2019-11-01 02:15:00,22.848,23.978,-1.1300000000000026,23.413,
263,2019-11-01 02:30:00,22.824,23.978,-1.154,23.401000000000003,
264,2019-11-01 02:45:00,22.848,23.954,-1.1060000000000016,23.401,
265,2019-11-01 03:00:00,22.872,23.93,-1.0579999999999998,23.401,
266,2019-11-01 03:15:00,22.92,23.93,-1.009999999999998,23.425,
267,2019-11-01 03:30:00,22.968,23.905,-0.9370000000000012,23.436500000000002,
268,2019-11-01 03:45:00,23.016,23.905,-0.8890000000000029,23.4605,
269,2019-11-01 04:00:00,23.16,23.881,-0.7210000000000001,23.5205,
270,2019-11-01 04:15:00,23.28,23.881,-0.6009999999999991,23.5805,
271,2019-11-01 04:30:00,23.424,23.881,-0.45700000000000074,23.6525,
272,2019-11-01 04:45:00,23.545,23.881,-0.3359999999999985,23.713,
273,2019-11-01 05:00:00,23.641,23.881,-0.240000000000002,23.761,
274,2019-11-01 05:15:00,23.689,23.881,-0.19200000000000017,23.785,
275,2019-11-01 05:30:00,23.761,23.881,-0.120000000000001,23.820999999999998,
276,2019-11-01 05:45:00,23.809,23.881,-0.07199999999999918,23.845,
277,2019-11-01 06:00:00,23.857,23.881,-0.02400000000000091,23.869,
278,2019-11-01 06:15:00,23.905,23.857,0.04800000000000182,23.881,
279,2019-11-01 06:30:00,23.954,23.857,0.09700000000000131,23.9055,
280,2019-11-01 06:45:00,24.002,23.857,0.14499999999999957,23.929499999999997,
281,2019-11-01 07:00:00,24.171,23.857,0.31400000000000006,24.014,FLAG
282,2019-11-01 07:15:00,24.484,23.857,0.6270000000000024,24.1705,FLAG
283,2019-11-01 07:30:00,24.871,23.881,0.9899999999999984,24.375999999999998,FLAG
284,2019-11-01 07:45:00,25.065,23.881,1.184000000000001,24.473,FLAG
285,2019-11-01 08:00:00,24.871,23.881,0.9899999999999984,24.375999999999998,FLAG
286,2019-11-01 08:15:00,24.581,23.905,0.6759999999999984,24.243000000000002,FLAG
287,2019-11-01 08:30:00,24.315,23.93,0.38500000000000156,24.122500000000002,FLAG
288,2019-11-01 08:45:00,24.026,23.954,0.07199999999999918,23.990000000000002,
289,2019-11-01 09:00:00,23.737,23.978,-0.2410000000000032,23.8575,
290,2019-11-01 09:15:00,23.569,24.002,-0.43299999999999983,23.7855,
291,2019-11-01 09:30:00,23.376,24.05,-0.6739999999999995,23.713,
